"","Date","Treatment","Period","Subject","Group","Profit","TotalProfit","Participate","Proposer","Offer","OfferOther","r1","r2","Random","RandomOther","TimeOKInitialInfoOK","nCorrectRET","ProfitRET","Declared","Deduction","TotalDeduction","Cheat","Audited","Fine","DeductionsGroup","MPCR","ReceivedFromGroup","nAdding","rand","limit","limitInf","nCorrectSum","correctAct","add1","add2","add3","add4","add5","i","sumSol","TimeOKRETAddingOK","pred_reward","pred0","pred1","pred2","randround1","randround2","ProfitM2_prediction","RoundToPay","Type","Bonus","TimeFourthMostCorrectInitialPerformanceQuestionOK","TimeThirdMostCorrectInitialPerformanceQuestionOK","TimeSecondMostCorrectInitialPerformanceQuestionOK","TimeMostCorrectInitialPerformanceQuestionOK","TimeFourthMostCorrectRandomPerformanceQuestionOK","TimeThirdMostCorrectRandomPerformanceQuestionOK","TimeSecondMostCorrectRandomPerformanceQuestionOK","TimeMostCorrectRandomPerformanceQuestionOK","ingroupRank1","ingroupRank2","predCorrect","TimeOKDeclareOK","RoundToPayM2","CorrectAnsM2","ProfitRETM2","AuditedM2","DeclaredM2","DeductionM2","GroupPayM2","ProfitM2","TimeOKResultsOK","ProfitM3_prediction","TimeFourthMostInitialPerformanceQuestionOK","TimeThirdMostInitialPerformanceQuestionOK","TimeSecondMostInitialPerformanceQuestionOK","TimeMostInitialPerformanceQuestionOK","TimeFourthMostRandomPerformanceQuestionOK","TimeThirdMostRandomPerformanceQuestionOK","TimeSecondMostRandomPerformanceQuestionOK","TimeMostRandomPerformanceQuestionOK","RoundToPayM3","CorrectAnsM3","ProfitRETM3","AuditedM3","DeclaredM3","DeductionM3","GroupPayM3","ProfitM3","ProfitRiskAv","b","dec[1]","dec[2]","dec[3]","dec[4]","dec[5]","dec[6]","dec[7]","dec[8]","dec[9]","dec[10]","TimeOKInicialRiskAversionOK","rl","r","TimeOKLoteriasOK","k","y","aux","auxpos","TimeOKResultsRiskAvOK","age_subject","gender","Trust","Ideology","Income","PublicTransport","Taxes","DrivingFast","MoneyFound","Lying","AccidentalDamage","Litter","DrivingAlcohol","JobApplication","BuyingStolen","reported_roll_real","reported_roll_digital","actual_roll_digital","number_of_rolls_digital","roll","roll_history[1]","roll_history[2]","roll_history[3]","roll_history[4]","roll_history[5]","roll_history[6]","roll_history[7]","roll_history[8]","roll_history[9]","roll_history[10]","ready","show_roll_button","payamt","TimeReadyActualDiceOK","TimeSubmitActualDiceOK","xv","yv","TimeReadyDigitalDiceOK","TimeSubmitDigitalDiceOK","TimeOKInicialInfoOK","TimeOKInfoIntegrityTestOK","TimeOKIntegrityOK","TimeOKGenderAgeOK","TimeOKIdeologyAndTrustOK","TimeOKIncomeOK","TimePlotSelectDigitalDiceOK","ProfitM1","ProposerM1","OfferM1","OfferOtherM1","LotteryM4","DecisionM4","ProfitM4","ProfitM5real","ProfitM5digital","ProfitM5","TimeOKResultsM1OK","TimeOKResultsM2OK","TimeOKResultsM3OK","TimeOKResultsM4OK","TimeOKResultsM5OK"
"310","170710_1310",4,7,6,3,0,0,1,NA,NA,NA,NA,NA,0.785567239758357,NA,NA,8,1200,0,0,0,1,0,0,165,NA,41.25,136,-1,99,10,8,1,14,82,57,12,65,1,136,4,100,3,3,3,5,4,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,28,NA,NA,NA,NA,NA,NA,NA,NA,28,0,NA,NA,NA,NA,0,0,NA,0,1,9,1350,0,0,0,1770,1792.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","170710_1310",4,7,7,2,0,0,1,NA,NA,NA,NA,NA,0.77203398606369,NA,NA,11,1650,1200,120,120,1,0,0,235.8,NA,58.95,151,-1,99,10,11,1,39,79,46,75,89,1,151,4,100,2,0,3,8,5,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,24,NA,NA,NA,NA,NA,NA,NA,NA,13,100,NA,NA,NA,NA,0,0,NA,0,1,8,1200,0,900,90,270,1177.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","170710_1310",4,7,8,4,0,0,1,NA,NA,NA,NA,NA,0.296520554133002,NA,NA,9,1350,1050,105,105,1,0,0,211,NA,52.75,119,-1,99,10,9,1,39,94,49,68,46,1,119,1,100,2,0,0,8,9,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,20,NA,NA,NA,NA,NA,NA,NA,NA,25,0,NA,NA,NA,NA,0,0,NA,0,1,8,1200,0,1200,120,725,1261.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","170710_1310",4,7,9,4,0,0,1,NA,NA,NA,NA,NA,0.338004835107366,NA,NA,10,1500,60,6,6,1,0,0,211,NA,52.75,71,-1,99,10,10,1,12,95,45,12,89,1,71,4,100,3,0,0,9,8,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,25,NA,NA,NA,NA,NA,NA,NA,NA,18,0,NA,NA,NA,NA,0,0,NA,0,1,7,1050,1,500,380,725,851.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","170710_1310",4,7,10,1,0,0,1,NA,NA,NA,NA,NA,0.356963173652516,NA,NA,18,2700,0,0,0,1,0,0,118.5,NA,29.625,63,-1,99,10,18,1,61,55,43,67,89,1,63,1,100,1,0,1,8,6,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,28,NA,NA,NA,NA,NA,NA,NA,NA,28,200,NA,NA,NA,NA,0,0,NA,0,1,15,2250,0,0,0,135,2283.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","170710_1310",4,7,11,2,0,0,1,NA,NA,NA,NA,NA,0.847438777260221,NA,NA,14,2100,8,0.8,0.8,1,0,0,235.8,NA,58.95,182,-1,99,10,14,1,73,65,64,58,36,1,182,0,100,2,1,0,7,9,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,22,NA,NA,NA,NA,NA,NA,NA,NA,25,200,NA,NA,NA,NA,0,0,NA,26,1,11,1650,0,1650,165,270,1552.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","170710_1310",4,7,12,1,0,0,1,NA,NA,NA,NA,NA,0.851938498603151,NA,NA,12,1800,0,0,0,1,0,0,118.5,NA,29.625,78,-1,99,10,12,1,26,76,56,43,34,1,78,5,100,3,3,4,6,4,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,28,NA,NA,NA,NA,NA,NA,NA,NA,26,100,NA,NA,NA,NA,0,0,NA,0,1,7,1050,0,0,0,135,1083.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","170710_1310",4,7,13,3,0,0,1,NA,NA,NA,NA,NA,0.614237909491285,NA,NA,7,1050,1050,105,105,0,0,0,165,NA,41.25,180,-1,99,10,7,1,83,53,14,48,92,1,180,4,100,3,0,0,9,8,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,27,NA,NA,NA,NA,NA,NA,NA,NA,29,0,NA,NA,NA,NA,0,0,NA,0,1,6,900,0,900,90,1770,1252.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","170710_1310",4,7,14,2,0,0,1,NA,NA,NA,NA,NA,0.205215842092976,NA,NA,12,1800,1000,100,100,1,0,0,235.8,NA,58.95,159,-1,99,10,12,0,90,81,69,78,50,1,139,0,100,1,1,2,2,6,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,26,200,NA,NA,NA,NA,0,0,NA,0,1,18,2700,0,0,0,270,2767.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","170710_1310",4,7,15,3,0,0,1,NA,NA,NA,NA,NA,0.732559230519719,NA,NA,16,2400,0,0,0,1,0,0,165,NA,41.25,114,-1,99,10,16,1,40,36,25,90,91,1,114,1,100,1,0,0,8,9,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,28,NA,NA,NA,NA,NA,NA,NA,NA,29,100,NA,NA,NA,NA,0,0,NA,0,1,18,2700,1,0,1620,1770,1522.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","170710_1310",4,7,16,2,0,0,1,NA,NA,NA,NA,NA,0.903529412533869,NA,NA,1,150,150,15,15,0,0,0,235.8,NA,58.95,158,-1,99,10,1,0,84,11,96,93,78,1,148,0,100,4,4,4,6,7,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,28,NA,NA,NA,NA,NA,NA,NA,NA,28,300,NA,NA,NA,NA,30,0,NA,0,1,1,150,0,150,15,270,202.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","170710_1310",4,8,1,4,0,0,1,NA,NA,NA,NA,NA,0.0210666828886916,NA,NA,12,1800,0,0,1080,1,1,900,1244.5,NA,311.125,109,-1,99,10,12,1,75,17,47,32,78,1,109,2,100,3,2,0,5,10,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,25,NA,NA,NA,NA,NA,NA,NA,NA,16,100,NA,NA,NA,NA,NA,0,0,0,1,11,1650,0,0,0,725,1831.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","170710_1310",4,8,2,1,0,0,1,NA,NA,NA,NA,NA,0.23247134090982,NA,NA,10,1500,150,15,15,1,0,0,270,NA,67.5,118,-1,99,10,10,1,53,59,99,11,61,1,118,3,100,4,3,0,7,10,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,28,NA,NA,NA,NA,NA,NA,NA,NA,28,100,NA,NA,NA,NA,NA,0,0,0,1,10,1500,0,150,15,135,1518.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","170710_1310",4,8,3,3,0,0,1,NA,NA,NA,NA,NA,0.0243473891282209,NA,NA,11,1650,750,75,615,1,1,450,690,NA,172.5,87,-1,99,10,11,1,79,95,72,83,78,1,87,5,100,2,3,2,6,8,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,23,NA,NA,NA,NA,NA,NA,NA,NA,13,100,NA,NA,NA,NA,NA,0,29,0,1,8,1200,0,600,60,1770,1582.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","170710_1310",4,8,4,4,0,0,1,NA,NA,NA,NA,NA,0.455218031283104,NA,NA,13,1950,95,9.5,9.5,1,0,0,1244.5,NA,311.125,79,-1,99,10,13,1,28,73,11,20,42,1,79,3,100,3,3,3,3,8,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,28,NA,NA,NA,NA,NA,NA,NA,NA,28,0,NA,NA,NA,NA,NA,30,0,0,1,15,2250,0,2250,225,725,2206.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","170710_1310",4,8,5,1,0,0,1,NA,NA,NA,NA,NA,0.192159978296682,NA,NA,9,1350,1350,135,135,0,0,0,270,NA,67.5,85,-1,99,10,9,1,60,86,47,21,66,1,85,3,100,4,4,3,5,2,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,28,NA,NA,NA,NA,NA,NA,NA,NA,30,100,NA,NA,NA,NA,NA,0,0,0,1,8,1200,0,1200,120,135,1113.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","170710_1310",4,8,6,3,0,0,1,NA,NA,NA,NA,NA,0.908865218474001,NA,NA,8,1200,0,0,0,1,0,0,690,NA,172.5,192,-1,99,10,8,1,96,39,37,16,23,1,192,2,100,3,3,3,5,4,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,27,NA,NA,NA,NA,NA,NA,NA,NA,29,0,NA,NA,NA,NA,NA,0,0,0,1,9,1350,0,0,0,1770,1792.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","170710_1310",4,8,7,2,0,0,1,NA,NA,NA,NA,NA,0.96870476983893,NA,NA,8,1200,300,30,30,1,0,0,36.6,NA,9.15,75,-1,99,10,8,1,80,74,32,59,82,1,75,1,100,2,3,3,8,5,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,27,NA,NA,NA,NA,NA,NA,NA,NA,24,200,NA,NA,NA,NA,NA,29,0,0,1,8,1200,0,900,90,270,1177.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","170710_1310",4,8,8,4,0,0,1,NA,NA,NA,NA,NA,0.233636848737317,NA,NA,10,1500,1050,105,105,1,0,0,1244.5,NA,311.125,134,-1,99,10,10,1,90,88,88,62,90,1,134,5,100,2,2,0,8,9,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,21,NA,NA,NA,NA,NA,NA,NA,NA,26,0,NA,NA,NA,NA,NA,0,23,0,1,8,1200,0,1200,120,725,1261.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","170710_1310",4,8,9,4,0,0,1,NA,NA,NA,NA,NA,0.849451775126835,NA,NA,7,1050,500,50,50,1,0,0,1244.5,NA,311.125,148,-1,99,10,7,1,29,44,40,27,45,1,148,4,100,3,0,3,9,8,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,25,NA,NA,NA,NA,NA,NA,NA,NA,26,0,NA,NA,NA,NA,NA,27,0,0,1,7,1050,1,500,380,725,851.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","170710_1310",4,8,10,1,0,0,1,NA,NA,NA,NA,NA,0.685846632200222,NA,NA,18,2700,0,0,0,1,0,0,270,NA,67.5,64,-1,99,10,18,1,67,16,22,81,44,1,64,1,100,1,1,1,8,6,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,28,NA,NA,NA,NA,NA,NA,NA,NA,28,300,NA,NA,NA,NA,NA,0,0,30,1,15,2250,0,0,0,135,2283.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","170710_1310",4,8,11,2,0,0,1,NA,NA,NA,NA,NA,0.373552243399225,NA,NA,14,2100,66,6.6,6.6,1,0,0,36.6,NA,9.15,60,-1,99,10,14,1,99,24,56,57,52,1,60,2,100,2,1,0,7,9,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,29,NA,NA,NA,NA,NA,NA,NA,NA,26,200,NA,NA,NA,NA,NA,0,0,0,1,11,1650,0,1650,165,270,1552.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","170710_1310",4,8,12,1,0,0,1,NA,NA,NA,NA,NA,0.657383279249716,NA,NA,8,1200,1200,120,120,0,0,0,270,NA,67.5,78,-1,99,10,8,1,40,34,13,54,28,1,78,0,100,3,3,4,6,4,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,28,NA,NA,NA,NA,NA,NA,NA,NA,25,100,NA,NA,NA,NA,NA,0,0,0,1,7,1050,0,0,0,135,1083.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","170710_1310",4,8,13,3,0,0,1,NA,NA,NA,NA,NA,0.187315296468937,NA,NA,5,750,750,75,75,0,0,0,690,NA,172.5,64,-1,99,10,5,0,62,12,54,32,77,1,63,1,100,3,0,3,9,8,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,26,NA,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,29,0,0,1,6,900,0,900,90,1770,1252.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","170710_1310",4,8,14,2,0,0,1,NA,NA,NA,NA,NA,0.597722158579958,NA,NA,14,2100,0,0,0,1,0,0,36.6,NA,9.15,117,-1,99,10,14,0,94,76,87,60,23,1,113,1,100,1,1,2,2,6,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,25,NA,NA,NA,NA,NA,NA,NA,NA,19,200,NA,NA,NA,NA,NA,0,0,0,1,18,2700,0,0,0,270,2767.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","170710_1310",4,8,15,3,0,0,1,NA,NA,NA,NA,NA,0.912751978688292,NA,NA,16,2400,0,0,0,1,0,0,690,NA,172.5,118,-1,99,10,16,1,49,36,81,17,19,1,118,2,100,1,1,0,8,9,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,29,NA,NA,NA,NA,NA,NA,NA,NA,29,200,NA,NA,NA,NA,NA,0,0,30,1,18,2700,1,0,1620,1770,1522.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
