Session;170710_1310;6;masterfile;Period;AuditRate;TaxRate;Period;Subject;Sujeto;Group;Grupo;Profit;nCorrectRET;ProfitRET;Declared;Deduction;TotalDeduction;Cheat;Type;Audited;Fine;DeductionsGroup;ReceivedFromGroup;TaxRateProposed;nCorrectSum;GroupDG;ProfitDG;ProposerDG;OfferDG;age_subject;gender;Trust;Ideology;Income;PublicTransport;Taxes;jDrivingFast;MoneyFound;Lying;AccidentalDamage;Litter;DrivingAlcohol;JobApplication;BuyingStolen;ProfitRiskAv;dec1;dec2;jdec3;dec4;dec5;dec6;dec7;dec8;dec9;dec10;HLJump;SafeChoices;init_pred;avg_pred;realdie;digitaldie;digitaldielie;lastroll
2;170927_1304;6;masterfile;9;0;20;9;6;22;3;-1;2282.5;14;2100;0;0;0;1;-1;0;0;730;182.5;-1;14;1;300;0;0;19;1;1;3;1;2;1;3;3;3;1;1;1;1;2;0.1;0;0;0;1;1;1;1;1;1;1;4;3;1;1;5;3;0;3
2;170927_1304;6;masterfile;9;0;20;9;7;23;4;-1;749.25;5;750;5;1;1;1;-1;0;0;1;0.25;-1;5;3;500;1;500;21;0;0;6;11;2;3;2;2;2;1;1;2;2;4;0.1;0;1;1;0;1;1;0;0;1;1;2;4;2;1.666666667;2;5;1;-1
2;170927_1304;6;masterfile;9;0;20;9;8;24;1;-1;2072.5;13;1950;0;0;0;1;-1;0;0;490;122.5;-1;13;3;500;0;400;25;1;0;8;3;3;3;3;2;2;2;1;1;1;3;0.1;0;0;0;0;1;1;1;1;1;1;5;4;1;1;1;6;1;6
2;170927_1304;6;masterfile;9;0;20;9;9;25;2;-1;2050;16;2400;2400;480;480;0;-1;0;0;520;130;-1;16;6;500;0;400;20;0;0;4;89;2;1;3;3;3;2;1;1;1;1;2;0;0;0;0;0;1;1;1;1;1;6;5;1;1.666666667;2;1;0;1
2;170927_1304;6;masterfile;9;0;20;9;10;26;3;-1;1082.5;6;900;0;0;0;1;-1;0;0;730;182.5;-1;6;6;500;1;500;27;1;1;5;3;3;2;3;3;2;1;2;1;2;1;3.85;1;1;1;1;1;0;0;0;0;0;1;5;2;2;3;5;0;5
2;170927_1304;6;masterfile;9;0;20;9;11;27;1;-1;1462.5;9;1350;50;10;10;1;-1;0;0;490;122.5;-1;9;1;700;1;300;30;1;1;2;3;1;1;3;3;2;1;1;2;1;1;0.1;0;0;0;0;0;0;1;1;1;1;7;6;1;1.333333333;6;2;0;2
2;170927_1304;6;masterfile;9;0;20;9;12;28;3;-1;1502.5;11;1650;1650;330;330;0;-1;0;0;730;182.5;-1;11;4;0;0;500;21;1;1;1;6;3;2;2;1;2;1;3;1;1;2;2;0;0;0;0;1;1;1;1;1;1;5;4;2;1.333333333;3;5;0;5
2;170927_1304;6;masterfile;9;0;20;9;13;29;2;-1;1630;10;1500;0;0;0;1;-1;0;0;520;130;-1;10;5;600;0;0;21;1;0;2;5;3;3;3;3;3;3;3;1;3;2;0.1;0;0;0;0;0;0;0;1;1;1;8;7;1;1.666666667;5;5;0;5
2;170927_1304;6;masterfile;9;0;20;9;14;30;2;-1;1780;11;1650;0;0;0;1;-1;0;0;520;130;-1;11;4;1000;1;0;20;1;0;2;88;1;1;3;3;3;2;2;1;2;2;0.1;0;0;0;0;1;0;1;1;1;1;5;5;2;2.666666667;3;1;0;1
2;170927_1304;6;masterfile;9;0;20;9;15;31;4;-1;1350.25;9;1350;0;0;0;1;-1;0;0;1;0.25;-1;9;8;1000;1;0;25;0;0;5;4;3;3;3;4;3;2;1;1;1;1;0.1;0;0;0;0;0;0;1;1;1;1;7;6;2;2;5;4;0;4
2;170927_1304;6;masterfile;9;0;20;9;16;32;2;-1;990;6;900;200;40;40;1;-1;0;0;520;130;-1;6;5;400;1;600;21;1;1;4;89;1;1;3;3;2;1;1;1;1;1;1.6;0;0;0;0;1;1;0;1;1;1;5;5;4;4;6;4;0;4
2;170927_1304;6;masterfile;10;0;20;10;1;17;2;-1;1575.5;11;1650;500;100;100;1;-1;0;0;102;25.5;-1;11;2;500;1;500;27;0;1;5;3;1;2;1;3;2;2;1;1;1;1;0.1;0;0;0;0;0;1;1;1;1;1;6;5;1;1.333333333;6;6;0;5
2;170927_1304;6;masterfile;10;0;20;10;2;18;3;-1;2197.5;15;2250;1100;220;220;1;-1;0;0;670;167.5;-1;15;2;500;0;350;19;1;0;4;89;1;1;1;1;1;1;1;1;1;1;2;0;0;0;0;0;0;0;1;1;1;8;7;3;2.666666667;2;5;0;5
2;170927_1304;6;masterfile;10;0;20;10;3;19;1;-1;1350.3;9;1350;0;0;0;1;-1;0;0;1.2;0.3;-1;9;7;700;1;300;22;0;1;3;89;2;1;3;2;1;1;2;3;1;1;0.1;0;0;0;0;0;0;0;1;1;1;8;7;3;2.666666667;5;1;0;1
2;170927_1304;6;masterfile;10;0;20;10;4;20;4;-1;2347.5;15;2250;0;0;0;1;-1;0;0;390;97.5;-1;15;8;0;0;500;20;0;0;4;2;2;1;3;3;2;2;1;2;1;1;2;0;0;0;0;0;0;0;1;1;1;8;7;2;1.666666667;3;4;0;4
2;170927_1304;6;masterfile;10;0;20;10;5;21;4;-1;937.5;7;1050;1050;210;210;0;-1;0;0;390;97.5;-1;7;7;300;0;300;29;0;0;0;6;2;1;2;3;2;1;1;1;1;1;2;0;0;0;0;0;0;1;1;1;1;7;6;3;3;4;4;0;4
2;170927_1304;6;masterfile;10;0;20;10;6;22;2;-1;2275.5;15;2250;0;0;0;1;-1;0;0;102;25.5;-1;15;1;300;0;0;19;1;1;3;1;2;1;3;3;3;1;1;1;1;2;0.1;0;0;0;1;1;1;1;1;1;1;4;3;1;1;5;3;0;3
2;170927_1304;6;masterfile;10;0;20;10;7;23;1;-1;899.1;6;900;6;1.2;1.2;1;-1;0;0;1.2;0.3;-1;6;3;500;1;500;21;0;0;6;11;2;3;2;2;2;1;1;2;2;4;0.1;0;1;1;0;1;1;0;0;1;1;2;4;2;1.666666667;2;5;1;-1
2;170927_1304;6;masterfile;10;0;20;10;8;24;1;-1;2100.3;14;2100;0;0;0;1;-1;0;0;1.2;0.3;-1;14;3;500;0;400;25;1;0;8;3;3;3;3;2;2;2;1;1;1;3;0.1;0;0;0;0;1;1;1;1;1;1;5;4;1;1;1;6;1;6
2;170927_1304;6;masterfile;10;0;20;10;9;25;3;-1;1967.5;15;2250;2250;450;450;0;-1;0;0;670;167.5;-1;15;6;500;0;400;20;0;0;4;89;2;1;3;3;3;2;1;1;1;1;2;0;0;0;0;0;1;1;1;1;1;6;5;1;1.666666667;2;1;0;1
2;170927_1304;6;masterfile;10;0;20;10;10;26;2;-1;1225.5;8;1200;0;0;0;1;-1;0;0;102;25.5;-1;8;6;500;1;500;27;1;1;5;3;3;2;3;3;2;1;2;1;2;1;3.85;1;1;1;1;1;0;0;0;0;0;1;5;2;2;3;5;0;5
2;170927_1304;6;masterfile;10;0;20;10;11;27;4;-1;1747.5;11;1650;0;0;0;1;-1;0;0;390;97.5;-1;11;1;700;1;300;30;1;1;2;3;1;1;3;3;2;1;1;2;1;1;0.1;0;0;0;0;0;0;1;1;1;1;7;6;1;1.333333333;6;2;0;2
2;170927_1304;6;masterfile;10;0;20;10;12;28;4;-1;1717.5;12;1800;900;180;180;1;-1;0;0;390;97.5;-1;12;4;0;0;500;21;1;1;1;6;3;2;2;1;2;1;3;1;1;2;2;0;0;0;0;1;1;1;1;1;1;5;4;2;1.333333333;3;5;0;5
2;170927_1304;6;masterfile;10;0;20;10;13;29;3;-1;2267.5;14;2100;0;0;0;1;-1;0;0;670;167.5;-1;14;5;600;0;0;21;1;0;2;5;3;3;3;3;3;3;3;1;3;2;0.1;0;0;0;0;0;0;0;1;1;1;8;7;1;1.666666667;5;5;0;5
2;170927_1304;6;masterfile;10;0;20;10;14;30;3;-1;1667.5;10;1500;0;0;0;1;-1;0;0;670;167.5;-1;10;4;1000;1;0;20;1;0;2;88;1;1;3;3;3;2;2;1;2;2;0.1;0;0;0;0;1;0;1;1;1;1;5;5;2;2.666666667;3;1;0;1
2;170927_1304;6;masterfile;10;0;20;10;15;31;1;-1;1500.3;10;1500;0;0;0;1;-1;0;0;1.2;0.3;-1;10;8;1000;1;0;25;0;0;5;4;3;3;3;4;3;2;1;1;1;1;0.1;0;0;0;0;0;0;1;1;1;1;7;6;2;2;5;4;0;4
2;170927_1304;6;masterfile;10;0;20;10;16;32;2;-1;923.5;6;900;10;2;2;1;-1;0;0;102;25.5;-1;6;5;400;1;600;21;1;1;4;89;1;1;3;3;2;1;1;1;1;1;1.6;0;0;0;0;1;1;0;1;1;1;5;5;4;4;6;4;0;4
2;170927_1304;6;masterfile;1;10;20;1;1;17;2;-1;2317.5;17;2550;1800;360;360;1;-1;0;0;510;127.5;-1;17;2;500;1;500;27;0;1;5;3;1;2;1;3;2;2;1;1;1;1;0.1;0;0;0;0;0;1;1;1;1;1;6;5;1;1;6;6;0;5
2;170927_1304;6;masterfile;1;10;20;1;2;18;3;-1;2317.5;13;1950;900;180;180;1;-1;0;0;2190;547.5;-1;13;2;500;0;350;19;1;0;4;89;1;1;1;1;1;1;1;1;1;1;2;0;0;0;0;0;0;0;1;1;1;8;7;2;3;2;5;0;5
2;170927_1304;6;masterfile;1;10;20;1;3;19;1;-1;1050.3;7;1050;0;0;0;1;-1;0;0;1.2;0.3;-1;7;7;700;1;300;22;0;1;3;89;2;1;3;2;1;1;2;3;1;1;0.1;0;0;0;0;0;0;0;1;1;1;8;7;2;2;5;1;0;1
2;170927_1304;6;masterfile;1;10;20;1;4;20;4;-1;2047.5;12;1800;0;0;0;1;-1;0;0;990;247.5;-1;12;8;0;0;500;20;0;0;4;2;2;1;3;3;2;2;1;2;1;1;2;0;0;0;0;0;0;0;1;1;1;8;7;2;2;3;4;0;4
2;170927_1304;6;masterfile;1;10;20;1;5;21;4;-1;1087.5;7;1050;1050;210;210;0;-1;0;0;990;247.5;-1;7;7;300;0;300;29;0;0;0;6;2;1;2;3;2;1;1;1;1;1;2;0;0;0;0;0;0;1;1;1;1;7;6;3;3.666666667;4;4;0;4
2;170927_1304;6;masterfile;1;10;20;1;6;22;2;-1;2077.5;13;1950;0;0;0;1;-1;0;0;510;127.5;-1;13;1;300;0;0;19;1;1;3;1;2;1;3;3;3;1;1;1;1;2;0.1;0;0;0;1;1;1;1;1;1;1;4;3;1;1;5;3;0;3
2;170927_1304;6;masterfile;1;10;20;1;7;23;1;-1;899.1;6;900;6;1.2;1.2;1;-1;0;0;1.2;0.3;-1;6;3;500;1;500;21;0;0;6;11;2;3;2;2;2;1;1;2;2;4;0.1;0;1;1;0;1;1;0;0;1;1;2;4;2;1.333333333;2;5;1;-1
2;170927_1304;6;masterfile;1;10;20;1;8;24;1;-1;1800.3;12;1800;0;0;0;1;-1;0;0;1.2;0.3;-1;12;3;500;0;400;25;1;0;8;3;3;3;3;2;2;2;1;1;1;3;0.1;0;0;0;0;1;1;1;1;1;1;5;4;1;1;1;6;1;6
2;170927_1304;6;masterfile;1;10;20;1;9;25;3;-1;2597.5;15;2250;1000;200;200;1;-1;0;0;2190;547.5;-1;15;6;500;0;400;20;0;0;4;89;2;1;3;3;3;2;1;1;1;1;2;0;0;0;0;0;1;1;1;1;1;6;5;1;1.666666667;2;1;0;1
2;170927_1304;6;masterfile;1;10;20;1;10;26;2;-1;1327.5;8;1200;0;0;0;1;-1;0;0;510;127.5;-1;8;6;500;1;500;27;1;1;5;3;3;2;3;3;2;1;2;1;2;1;3.85;1;1;1;1;1;0;0;0;0;0;1;5;1;1.666666667;3;5;0;5
2;170927_1304;6;masterfile;1;10;20;1;11;27;4;-1;1807.5;13;1950;1950;390;390;0;-1;0;0;990;247.5;-1;13;1;700;1;300;30;1;1;2;3;1;1;3;3;2;1;1;2;1;1;0.1;0;0;0;0;0;0;1;1;1;1;7;6;2;2;6;2;0;2
2;170927_1304;6;masterfile;1;10;20;1;12;28;4;-1;1807.5;13;1950;1950;390;390;0;-1;0;0;990;247.5;-1;13;4;0;0;500;21;1;1;1;6;3;2;2;1;2;1;3;1;1;2;2;0;0;0;0;1;1;1;1;1;1;5;4;2;2;3;5;0;5
2;170927_1304;6;masterfile;1;10;20;1;13;29;3;-1;1177.5;14;2100;0;0;1470;1;-1;1;1050;2190;547.5;-1;14;5;600;0;0;21;1;0;2;5;3;3;3;3;3;3;3;1;3;2;0.1;0;0;0;0;0;0;0;1;1;1;8;7;1;1;5;5;0;5
2;170927_1304;6;masterfile;1;10;20;1;14;30;3;-1;2007.5;12;1800;1700;340;340;1;-1;0;0;2190;547.5;-1;12;4;1000;1;0;20;1;0;2;88;1;1;3;3;3;2;2;1;2;2;0.1;0;0;0;0;1;0;1;1;1;1;5;5;2;2.666666667;3;1;0;1
2;170927_1304;6;masterfile;1;10;20;1;15;31;1;-1;1350.3;9;1350;0;0;0;1;-1;0;0;1.2;0.3;-1;9;8;1000;1;0;25;0;0;5;4;3;3;3;4;3;2;1;1;1;1;0.1;0;0;0;0;0;0;1;1;1;1;7;6;2;1.666666667;5;4;0;4
2;170927_1304;6;masterfile;1;10;20;1;16;32;2;-1;727.5;5;750;750;150;150;0;-1;0;0;510;127.5;-1;5;5;400;1;600;21;1;1;4;89;1;1;3;3;2;1;1;1;1;1;1.6;0;0;0;0;1;1;0;1;1;1;5;5;4;4;6;4;0;4
2;170927_1304;6;masterfile;2;10;20;2;1;17;2;-1;2175;16;2400;1800;360;360;1;-1;0;0;540;135;-1;16;2;500;1;500;27;0;1;5;3;1;2;1;3;2;2;1;1;1;1;0.1;0;0;0;0;0;1;1;1;1;1;6;5;1;1;6;6;0;5
2;170927_1304;6;masterfile;2;10;20;2;2;18;3;-1;2140;14;2100;600;120;120;1;-1;0;0;640;160;-1;14;2;500;0;350;19;1;0;4;89;1;1;1;1;1;1;1;1;1;1;2;0;0;0;0;0;0;0;1;1;1;8;7;2;3;2;5;0;5
2;170927_1304;6;masterfile;2;10;20;2;3;19;1;-1;1200.25;8;1200;0;0;0;1;-1;0;0;1;0.25;-1;8;7;700;1;300;22;0;1;3;89;2;1;3;2;1;1;2;3;1;1;0.1;0;0;0;0;0;0;0;1;1;1;8;7;2;2;5;1;0;1
2;170927_1304;6;masterfile;2;10;20;2;4;20;4;-1;1970;12;1800;0;0;0;1;-1;0;0;680;170;-1;12;8;0;0;500;20;0;0;4;2;2;1;3;3;2;2;1;2;1;1;2;0;0;0;0;0;0;0;1;1;1;8;7;2;2;3;4;0;4
2;170927_1304;6;masterfile;2;10;20;2;5;21;4;-1;890;6;900;900;180;180;0;-1;0;0;680;170;-1;6;7;300;0;300;29;0;0;0;6;2;1;2;3;2;1;1;1;1;1;2;0;0;0;0;0;0;1;1;1;1;7;6;3;3.666666667;4;4;0;4
2;170927_1304;6;masterfile;2;10;20;2;6;22;2;-1;2085;13;1950;0;0;0;1;-1;0;0;540;135;-1;13;1;300;0;0;19;1;1;3;1;2;1;3;3;3;1;1;1;1;2;0.1;0;0;0;1;1;1;1;1;1;1;4;3;1;1;5;3;0;3
2;170927_1304;6;masterfile;2;10;20;2;7;23;1;-1;749.25;5;750;5;1;1;1;-1;0;0;1;0.25;-1;5;3;500;1;500;21;0;0;6;11;2;3;2;2;2;1;1;2;2;4;0.1;0;1;1;0;1;1;0;0;1;1;2;4;2;1.333333333;2;5;1;-1
2;170927_1304;6;masterfile;2;10;20;2;8;24;1;-1;1800.25;12;1800;0;0;0;1;-1;0;0;1;0.25;-1;12;3;500;0;400;25;1;0;8;3;3;3;3;2;2;2;1;1;1;3;0.1;0;0;0;0;1;1;1;1;1;1;5;4;1;1;1;6;1;6
2;170927_1304;6;masterfile;2;10;20;2;9;25;3;-1;1930;13;1950;900;180;180;1;-1;0;0;640;160;-1;13;6;500;0;400;20;0;0;4;89;2;1;3;3;3;2;1;1;1;1;2;0;0;0;0;0;1;1;1;1;1;6;5;1;1.666666667;2;1;0;1
2;170927_1304;6;masterfile;2;10;20;2;10;26;2;-1;1185;7;1050;0;0;0;1;-1;0;0;540;135;-1;7;6;500;1;500;27;1;1;5;3;3;2;3;3;2;1;2;1;2;1;3.85;1;1;1;1;1;0;0;0;0;0;1;5;1;1.666666667;3;5;0;5
2;170927_1304;6;masterfile;2;10;20;2;11;27;4;-1;2140;15;2250;1400;280;280;1;-1;0;0;680;170;-1;15;1;700;1;300;30;1;1;2;3;1;1;3;3;2;1;1;2;1;1;0.1;0;0;0;0;0;0;1;1;1;1;7;6;2;2;6;2;0;2
2;170927_1304;6;masterfile;2;10;20;2;12;28;4;-1;1900;13;1950;1100;220;220;1;-1;0;0;680;170;-1;13;4;0;0;500;21;1;1;1;6;3;2;2;1;2;1;3;1;1;2;2;0;0;0;0;1;1;1;1;1;1;5;4;2;2;3;5;0;5
2;170927_1304;6;masterfile;2;10;20;2;13;29;3;-1;2410;15;2250;0;0;0;1;-1;0;0;640;160;-1;15;5;600;0;0;21;1;0;2;5;3;3;3;3;3;3;3;1;3;2;0.1;0;0;0;0;0;0;0;1;1;1;8;7;1;1;5;5;0;5
2;170927_1304;6;masterfile;2;10;20;2;14;30;3;-1;1620;12;1800;1700;340;340;1;-1;0;0;640;160;-1;12;4;1000;1;0;20;1;0;2;88;1;1;3;3;3;2;2;1;2;2;0.1;0;0;0;0;1;0;1;1;1;1;5;5;2;2.666666667;3;1;0;1
2;170927_1304;6;masterfile;2;10;20;2;15;31;1;-1;1350.25;9;1350;0;0;0;1;-1;0;0;1;0.25;-1;9;8;1000;1;0;25;0;0;5;4;3;3;3;4;3;2;1;1;1;1;0.1;0;0;0;0;0;0;1;1;1;1;7;6;2;1.666666667;5;4;0;4
2;170927_1304;6;masterfile;2;10;20;2;16;32;2;-1;855;6;900;900;180;180;0;-1;0;0;540;135;-1;6;5;400;1;600;21;1;1;4;89;1;1;3;3;2;1;1;1;1;1;1.6;0;0;0;0;1;1;0;1;1;1;5;5;4;4;6;4;0;4
2;170927_1304;6;masterfile;3;10;20;3;1;17;2;-1;2445;18;2700;2000;400;400;1;-1;0;0;580;145;-1;18;2;500;1;500;27;0;1;5;3;1;2;1;3;2;2;1;1;1;1;0.1;0;0;0;0;0;1;1;1;1;1;6;5;1;1;6;6;0;5
2;170927_1304;6;masterfile;3;10;20;3;2;18;3;-1;2486.25;15;2250;1000;200;200;1;-1;0;0;1745;436.25;-1;15;2;500;0;350;19;1;0;4;89;1;1;1;1;1;1;1;1;1;1;2;0;0;0;0;0;0;0;1;1;1;8;7;2;3;2;5;0;5
2;170927_1304;6;masterfile;3;10;20;3;3;19;1;-1;1050.3;7;1050;0;0;0;1;-1;0;0;1.2;0.3;-1;7;7;700;1;300;22;0;1;3;89;2;1;3;2;1;1;2;3;1;1;0.1;0;0;0;0;0;0;0;1;1;1;8;7;2;2;5;1;0;1
2;170927_1304;6;masterfile;3;10;20;3;4;20;4;-1;2258.75;13;1950;0;0;0;1;-1;0;0;1235;308.75;-1;13;8;0;0;500;20;0;0;4;2;2;1;3;3;2;2;1;2;1;1;2;0;0;0;0;0;0;0;1;1;1;8;7;2;2;3;4;0;4
2;170927_1304;6;masterfile;3;10;20;3;5;21;4;-1;1268.75;8;1200;1200;240;240;0;-1;0;0;1235;308.75;-1;8;7;300;0;300;29;0;0;0;6;2;1;2;3;2;1;1;1;1;1;2;0;0;0;0;0;0;1;1;1;1;7;6;3;3.666666667;4;4;0;4
2;170927_1304;6;masterfile;3;10;20;3;6;22;2;-1;2245;14;2100;0;0;0;1;-1;0;0;580;145;-1;14;1;300;0;0;19;1;1;3;1;2;1;3;3;3;1;1;1;1;2;0.1;0;0;0;1;1;1;1;1;1;1;4;3;1;1;5;3;0;3
2;170927_1304;6;masterfile;3;10;20;3;7;23;1;-1;899.1;6;900;6;1.2;1.2;1;-1;0;0;1.2;0.3;-1;6;3;500;1;500;21;0;0;6;11;2;3;2;2;2;1;1;2;2;4;0.1;0;1;1;0;1;1;0;0;1;1;2;4;2;1.333333333;2;5;1;-1
2;170927_1304;6;masterfile;3;10;20;3;8;24;1;-1;1500.3;10;1500;0;0;0;1;-1;0;0;1.2;0.3;-1;10;3;500;0;400;25;1;0;8;3;3;3;3;2;2;2;1;1;1;3;0.1;0;0;0;0;1;1;1;1;1;1;5;4;1;1;1;6;1;6
2;170927_1304;6;masterfile;3;10;20;3;9;25;3;-1;2206.25;13;1950;900;180;180;1;-1;0;0;1745;436.25;-1;13;6;500;0;400;20;0;0;4;89;2;1;3;3;3;2;1;1;1;1;2;0;0;0;0;0;1;1;1;1;1;6;5;1;1.666666667;2;1;0;1
2;170927_1304;6;masterfile;3;10;20;3;10;26;2;-1;1645;10;1500;0;0;0;1;-1;0;0;580;145;-1;10;6;500;1;500;27;1;1;5;3;3;2;3;3;2;1;2;1;2;1;3.85;1;1;1;1;1;0;0;0;0;0;1;5;1;1.666666667;3;5;0;5
2;170927_1304;6;masterfile;3;10;20;3;11;27;4;-1;2018.75;13;1950;1200;240;240;1;-1;0;0;1235;308.75;-1;13;1;700;1;300;30;1;1;2;3;1;1;3;3;2;1;1;2;1;1;0.1;0;0;0;0;0;0;1;1;1;1;7;6;2;2;6;2;0;2
2;170927_1304;6;masterfile;3;10;20;3;12;28;4;-1;1203.75;11;1650;800;160;755;1;-1;1;425;1235;308.75;-1;11;4;0;0;500;21;1;1;1;6;3;2;2;1;2;1;3;1;1;2;2;0;0;0;0;1;1;1;1;1;1;5;4;2;2;3;5;0;5
2;170927_1304;6;masterfile;3;10;20;3;13;29;3;-1;1021.25;13;1950;0;0;1365;1;-1;1;975;1745;436.25;-1;13;5;600;0;0;21;1;0;2;5;3;3;3;3;3;3;3;1;3;2;0.1;0;0;0;0;0;0;0;1;1;1;8;7;1;1;5;5;0;5
2;170927_1304;6;masterfile;3;10;20;3;14;30;3;-1;1786.25;9;1350;0;0;0;1;-1;0;0;1745;436.25;-1;9;4;1000;1;0;20;1;0;2;88;1;1;3;3;3;2;2;1;2;2;0.1;0;0;0;0;1;0;1;1;1;1;5;5;2;2.666666667;3;1;0;1
2;170927_1304;6;masterfile;3;10;20;3;15;31;1;-1;1500.3;10;1500;0;0;0;1;-1;0;0;1.2;0.3;-1;10;8;1000;1;0;25;0;0;5;4;3;3;3;4;3;2;1;1;1;1;0.1;0;0;0;0;0;0;1;1;1;1;7;6;2;1.666666667;5;4;0;4
2;170927_1304;6;masterfile;3;10;20;3;16;32;2;-1;865;6;900;900;180;180;0;-1;1;0;580;145;-1;6;5;400;1;600;21;1;1;4;89;1;1;3;3;2;1;1;1;1;1;1.6;0;0;0;0;1;1;0;1;1;1;5;5;4;4;6;4;0;4
2;170927_1304;6;masterfile;4;10;20;4;1;17;2;-1;1826.25;17;2550;1500;300;1035;1;-1;1;525;1245;311.25;-1;17;2;500;1;500;27;0;1;5;3;1;2;1;3;2;2;1;1;1;1;0.1;0;0;0;0;0;1;1;1;1;1;6;5;1;1;6;6;0;5
2;170927_1304;6;masterfile;4;10;20;4;2;18;3;-1;1915;12;1800;500;100;100;1;-1;0;0;860;215;-1;12;2;500;0;350;19;1;0;4;89;1;1;1;1;1;1;1;1;1;1;2;0;0;0;0;0;0;0;1;1;1;8;7;2;3;2;5;0;5
2;170927_1304;6;masterfile;4;10;20;4;3;19;1;-1;1370;9;1350;0;0;0;1;-1;0;0;80;20;-1;9;7;700;1;300;22;0;1;3;89;2;1;3;2;1;1;2;3;1;1;0.1;0;0;0;0;0;0;0;1;1;1;8;7;2;2;5;1;0;1
2;170927_1304;6;masterfile;4;10;20;4;4;20;4;-1;2138.75;12;1800;0;0;0;1;-1;0;0;1355;338.75;-1;12;8;0;0;500;20;0;0;4;2;2;1;3;3;2;2;1;2;1;1;2;0;0;0;0;0;0;0;1;1;1;8;7;2;2;3;4;0;4
2;170927_1304;6;masterfile;4;10;20;4;5;21;4;-1;1418.75;9;1350;1350;270;270;0;-1;0;0;1355;338.75;-1;9;7;300;0;300;29;0;0;0;6;2;1;2;3;2;1;1;1;1;1;2;0;0;0;0;0;0;1;1;1;1;7;6;3;3.666666667;4;4;0;4
2;170927_1304;6;masterfile;4;10;20;4;6;22;2;-1;2711.25;16;2400;0;0;0;1;-1;0;0;1245;311.25;-1;16;1;300;0;0;19;1;1;3;1;2;1;3;3;3;1;1;1;1;2;0.1;0;0;0;1;1;1;1;1;1;1;4;3;1;1;5;3;0;3
2;170927_1304;6;masterfile;4;10;20;4;7;23;1;-1;540;4;600;400;80;80;1;-1;0;0;80;20;-1;4;3;500;1;500;21;0;0;6;11;2;3;2;2;2;1;1;2;2;4;0.1;0;1;1;0;1;1;0;0;1;1;2;4;2;1.333333333;2;5;1;-1
2;170927_1304;6;masterfile;4;10;20;4;8;24;1;-1;1370;9;1350;0;0;0;1;-1;0;0;80;20;-1;9;3;500;0;400;25;1;0;8;3;3;3;3;2;2;2;1;1;1;3;0.1;0;0;0;0;1;1;1;1;1;1;5;4;1;1;1;6;1;6
2;170927_1304;6;masterfile;4;10;20;4;9;25;3;-1;2115;14;2100;1000;200;200;1;-1;0;0;860;215;-1;14;6;500;0;400;20;0;0;4;89;2;1;3;3;3;2;1;1;1;1;2;0;0;0;0;0;1;1;1;1;1;6;5;1;1.666666667;2;1;0;1
2;170927_1304;6;masterfile;4;10;20;4;10;26;2;-1;1661.25;9;1350;0;0;0;1;-1;0;0;1245;311.25;-1;9;6;500;1;500;27;1;1;5;3;3;2;3;3;2;1;2;1;2;1;3.85;1;1;1;1;1;0;0;0;0;0;1;5;1;1.666666667;3;5;0;5
2;170927_1304;6;masterfile;4;10;20;4;11;27;4;-1;1768.75;11;1650;1100;220;220;1;-1;0;0;1355;338.75;-1;11;1;700;1;300;30;1;1;2;3;1;1;3;3;2;1;1;2;1;1;0.1;0;0;0;0;0;0;1;1;1;1;7;6;2;2;6;2;0;2
2;170927_1304;6;masterfile;4;10;20;4;12;28;4;-1;1423.75;13;1950;1000;200;865;1;-1;1;475;1355;338.75;-1;13;4;0;0;500;21;1;1;1;6;3;2;2;1;2;1;3;1;1;2;2;0;0;0;0;1;1;1;1;1;1;5;4;2;2;3;5;0;5
2;170927_1304;6;masterfile;4;10;20;4;13;29;3;-1;1655;12;1800;1800;360;360;0;-1;0;0;860;215;-1;12;5;600;0;0;21;1;0;2;5;3;3;3;3;3;3;3;1;3;2;0.1;0;0;0;0;0;0;0;1;1;1;8;7;1;1;5;5;0;5
2;170927_1304;6;masterfile;4;10;20;4;14;30;3;-1;1665;11;1650;1000;200;200;1;-1;0;0;860;215;-1;11;4;1000;1;0;20;1;0;2;88;1;1;3;3;3;2;2;1;2;2;0.1;0;0;0;0;1;0;1;1;1;1;5;5;2;2.666666667;3;1;0;1
2;170927_1304;6;masterfile;4;10;20;4;15;31;1;-1;1070;7;1050;0;0;0;1;-1;0;0;80;20;-1;7;8;1000;1;0;25;0;0;5;4;3;3;3;4;3;2;1;1;1;1;0.1;0;0;0;0;0;0;1;1;1;1;7;6;2;1.666666667;5;4;0;4
2;170927_1304;6;masterfile;4;10;20;4;16;32;2;-1;1151.25;7;1050;1050;210;210;0;-1;0;0;1245;311.25;-1;7;5;400;1;600;21;1;1;4;89;1;1;3;3;2;1;1;1;1;1;1.6;0;0;0;0;1;1;0;1;1;1;5;5;4;4;6;4;0;4
2;170927_1304;6;masterfile;5;10;20;5;1;17;2;-1;2587.5;17;2550;0;0;0;1;-1;0;0;150;37.5;-1;17;2;500;1;500;27;0;1;5;3;1;2;1;3;2;2;1;1;1;1;0.1;0;0;0;0;0;1;1;1;1;1;6;5;1;1;6;6;0;5
2;170927_1304;6;masterfile;5;10;20;5;2;18;3;-1;2000;14;2100;1000;200;200;1;-1;0;0;400;100;-1;14;2;500;0;350;19;1;0;4;89;1;1;1;1;1;1;1;1;1;1;2;0;0;0;0;0;0;0;1;1;1;8;7;2;3;2;5;0;5
